template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_status,termination_condition,mip_gap,runtime_seconds,adjustment_objective
2025-07-02,2025-07-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00835029999143444,0.0
2025-07-02,2025-07-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022039999021217227,0.0
2025-07-03,2025-07-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-03,2025-07-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0343402000144124,2222.2526163892994
2025-07-03,2025-07-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016600400005700067,366.86878747325306
2025-07-03,2025-07-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.014376900013303384,0.0
2025-07-03,2025-07-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022670000907965004,0.0
2025-07-04,2025-07-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-04,2025-07-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.026899700023932382,939.8401999387949
2025-07-04,2025-07-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.018869999999878928,40.77465191939509
2025-07-04,2025-07-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008057900005951524,0.0
2025-07-04,2025-07-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021769999875687063,0.0
2025-07-05,2025-07-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-05,2025-07-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020431900018593296,0.0
2025-07-05,2025-07-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.06589500000700355,38.62168982682
2025-07-05,2025-07-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.013832700002240017,0.0
2025-07-05,2025-07-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023410000721924007,0.0
2025-07-06,2025-07-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-06,2025-07-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.027232699998421595,6603.664199919095
2025-07-06,2025-07-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.014792700007092208,4167.1700998792785
2025-07-06,2025-07-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.012496800016378984,0.0
2025-07-06,2025-07-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002455000067129731,0.0
2025-07-07,2025-07-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-07,2025-07-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012690300005488098,0.0
2025-07-07,2025-07-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022396399988792837,374.42405145104584
2025-07-07,2025-07-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.01231799999368377,0.0
2025-07-07,2025-07-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002510000194888562,0.0
2025-07-08,2025-07-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-08,2025-07-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04778360002092086,316.52822055999707
2025-07-08,2025-07-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016342600021744147,1937.6878554374166
2025-07-08,2025-07-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.011511100019561127,0.0
2025-07-08,2025-07-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022560000070370734,0.0
2025-07-09,2025-07-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-09,2025-07-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02362570000695996,0.0
2025-07-09,2025-07-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016317900008289143,628.0839485500005
2025-07-09,2025-07-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009353200002806261,0.0
2025-07-09,2025-07-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002682000049389899,0.0
2025-07-10,2025-07-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-10,2025-07-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020468900009291247,2099.8363303794094
2025-07-10,2025-07-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02093479997711256,186.50459064249978
2025-07-10,2025-07-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007234799995785579,0.0
2025-07-10,2025-07-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023320000036619604,0.0
2025-07-11,2025-07-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-11,2025-07-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.044324599992251024,0.0
2025-07-11,2025-07-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.030844299995806068,0.0
2025-07-11,2025-07-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.015014200005680323,0.0
2025-07-11,2025-07-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023710000095888972,0.0
2025-07-12,2025-07-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-12,2025-07-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,3.3792419655159154e-16,0.06303499999921769,1009.2811247175007
2025-07-12,2025-07-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.024716700019780546,1781.3426638105798
2025-07-12,2025-07-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007908200001111254,0.0
2025-07-12,2025-07-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002305000089108944,0.0
2025-07-13,2025-07-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-13,2025-07-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.038091499998699874,0.0
2025-07-13,2025-07-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.017959599994355813,0.0
2025-07-13,2025-07-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.005166799994185567,0.0
2025-07-13,2025-07-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023259999579750001,0.0
2025-07-14,2025-07-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-14,2025-07-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.026427100005093962,1764.7340490773627
2025-07-14,2025-07-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.010243099997751415,2229.6206482516673
2025-07-14,2025-07-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0110512999817729,0.0
2025-07-14,2025-07-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022059999173507094,0.0
2025-07-15,2025-07-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-15,2025-07-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012783800018951297,292.8197679274988
2025-07-15,2025-07-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015800200024386868,124.2162669199989
2025-07-15,2025-07-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00980519998120144,0.0
2025-07-15,2025-07-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002340999781154096,0.0
2025-07-16,2025-07-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-16,2025-07-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020765299996128306,0.0
2025-07-16,2025-07-16T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0233068999950774,1766.5274978103876
2025-07-16,2025-07-16T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008502700016833842,0.0
2025-07-16,2025-07-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000221800000872463,0.0
2025-07-17,2025-07-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-17,2025-07-17T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.018384099996183068,3533.7413241286263
2025-07-17,2025-07-17T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020731600001454353,2980.844879368708
2025-07-17,2025-07-17T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.006717699987348169,0.0
2025-07-17,2025-07-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023790000705048442,0.0
2025-07-18,2025-07-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-18,2025-07-18T06:00:00,update_0600,36,109,OPTIMAL,Optimal,1.0440902367125119e-14,0.05057500000111759,83.02559559955074
2025-07-18,2025-07-18T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.041116600012173876,0.0
2025-07-18,2025-07-18T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007815299992216751,0.0
2025-07-18,2025-07-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000221800000872463,0.0
2025-07-19,2025-07-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-19,2025-07-19T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020587999984854832,43.136210719999816
2025-07-19,2025-07-19T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.029745499981800094,1862.3039498010712
2025-07-19,2025-07-19T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00786419998621568,0.0
2025-07-19,2025-07-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022499999613501132,0.0
2025-07-20,2025-07-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-20,2025-07-20T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03278609999688342,1508.4858570902104
2025-07-20,2025-07-20T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03147490002447739,1402.3971331246564
2025-07-20,2025-07-20T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008358399994904175,0.0
2025-07-20,2025-07-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024049999774433672,0.0
2025-07-21,2025-07-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-21,2025-07-21T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012504100013757125,20.328073879999835
2025-07-21,2025-07-21T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.017706000013276935,1178.2492454203598
2025-07-21,2025-07-21T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007601999997859821,0.0
2025-07-21,2025-07-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002489000034984201,0.0
2025-07-22,2025-07-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-22,2025-07-22T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02626569999847561,8951.549781361628
2025-07-22,2025-07-22T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.019777400011662394,361.9235868807104
2025-07-22,2025-07-22T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.006142500002169982,0.0
2025-07-22,2025-07-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021699999342672527,0.0
2025-07-23,2025-07-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-23,2025-07-23T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.011874699994223192,0.0
2025-07-23,2025-07-23T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.024124099989421666,168.74091283999866
2025-07-23,2025-07-23T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008820499991998076,0.0
2025-07-23,2025-07-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023070001043379307,0.0
2025-07-24,2025-07-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-24,2025-07-24T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.011967999977059662,0.0
2025-07-24,2025-07-24T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.05750550000811927,0.0
2025-07-24,2025-07-24T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0057588999916333705,0.0
2025-07-24,2025-07-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002145000034943223,0.0
2025-07-25,2025-07-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-25,2025-07-25T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03886649999185465,451.31910539350037
2025-07-25,2025-07-25T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.04562650001025759,101.49667224000012
2025-07-25,2025-07-25T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008112900017295033,0.0
2025-07-25,2025-07-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021990001550875604,0.0
2025-07-26,2025-07-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-26,2025-07-26T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04750730001251213,709.0941785025007
2025-07-26,2025-07-26T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.05636430002050474,504.63413767999987
2025-07-26,2025-07-26T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.015246499999193475,0.0
2025-07-26,2025-07-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022149999858811498,0.0
2025-07-27,2025-07-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-27,2025-07-27T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0178310000046622,2465.968106512959
2025-07-27,2025-07-27T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.010117099998751655,3380.4058997136103
2025-07-27,2025-07-27T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009324099984951317,0.0
2025-07-27,2025-07-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002246999938506633,0.0
2025-07-28,2025-07-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-28,2025-07-28T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.019304299989016727,2237.3094172420706
2025-07-28,2025-07-28T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03356530002201907,895.2159947125015
2025-07-28,2025-07-28T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008907999988878146,0.0
2025-07-28,2025-07-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022410001838579774,0.0
2025-07-29,2025-07-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-29,2025-07-29T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02737709999200888,5018.588728471316
2025-07-29,2025-07-29T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015108099993085489,2574.326606750088
2025-07-29,2025-07-29T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0066605999891180545,0.0
2025-07-29,2025-07-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002209000231232494,0.0
2025-07-30,2025-07-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-30,2025-07-30T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02748099999735132,8642.551181744324
2025-07-30,2025-07-30T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016950599994743243,6087.21865334492
2025-07-30,2025-07-30T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.006509999977424741,0.0
2025-07-30,2025-07-31T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023299999884329736,0.0
2025-07-31,2025-07-31T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-31,2025-07-31T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0570329999900423,3360.4743866910962
2025-07-31,2025-07-31T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.010383199987700209,3231.912977723846
2025-07-31,2025-07-31T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008333100005984306,0.0
2025-07-31,2025-08-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024049999774433672,0.0
2025-08-01,2025-08-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-01,2025-08-01T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02012590001686476,15.917466629999982
2025-08-01,2025-08-01T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.025543499999912456,935.0690900875015
2025-08-01,2025-08-01T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00794129999121651,0.0
2025-08-01,2025-08-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023750000400468707,0.0
2025-08-02,2025-08-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-02,2025-08-02T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.08401209997828119,0.0
2025-08-02,2025-08-02T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.030809099989710376,55.931288240000434
2025-08-02,2025-08-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008812999993097037,0.0
2025-08-02,2025-08-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002511999919079244,0.0
2025-08-03,2025-08-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-03,2025-08-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04043190000811592,3020.306054039902
2025-08-03,2025-08-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.014647700008936226,384.7247060569591
2025-08-03,2025-08-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007484800007659942,0.0
2025-08-03,2025-08-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021840000408701599,0.0
2025-08-04,2025-08-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-04,2025-08-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.027995499985991046,2533.6079697951086
2025-08-04,2025-08-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03871140000410378,0.0
2025-08-04,2025-08-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0070294000033754855,0.0
2025-08-04,2025-08-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002232000115327537,0.0
2025-08-05,2025-08-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-05,2025-08-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03923090000171214,3384.0857200388373
2025-08-05,2025-08-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.028150899976026267,1049.9844170033348
2025-08-05,2025-08-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.005437799991341308,0.0
2025-08-05,2025-08-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021919998107478023,0.0
2025-08-06,2025-08-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-06,2025-08-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0225868999841623,0.0
2025-08-06,2025-08-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02548369998112321,403.2011996822184
2025-08-06,2025-08-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008442000020295382,0.0
2025-08-06,2025-08-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002445999998599291,0.0
2025-08-07,2025-08-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-07,2025-08-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.013309999980265275,1479.698373191849
2025-08-07,2025-08-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.045497899991460145,1114.9336154149964
2025-08-07,2025-08-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.006128800014266744,0.0
2025-08-07,2025-08-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023600002168677747,0.0
2025-08-08,2025-08-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-08,2025-08-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.019112000009045005,306.35998095000144
2025-08-08,2025-08-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.031006600009277463,96.19238559750053
2025-08-08,2025-08-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009468800009926781,0.0
2025-08-08,2025-08-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021499997819773853,0.0
2025-08-09,2025-08-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-09,2025-08-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.01889030000893399,22.05020852999944
2025-08-09,2025-08-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022269499982940033,339.7048486299184
2025-08-09,2025-08-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.017929900001036003,0.0
2025-08-09,2025-08-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023889998556114733,0.0
2025-08-10,2025-08-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-10,2025-08-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020153100020252168,0.0
2025-08-10,2025-08-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03724060000968166,0.0
2025-08-10,2025-08-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008844399999361485,0.0
2025-08-10,2025-08-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002334000018890947,0.0
2025-08-11,2025-08-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-11,2025-08-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03690039998036809,2465.8085697902056
2025-08-11,2025-08-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0258763000019826,2608.802759027167
2025-08-11,2025-08-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009360600000945851,0.0
2025-08-11,2025-08-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023860001238062978,0.0
2025-08-12,2025-08-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-12,2025-08-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.021027400012826547,2139.586500112316
2025-08-12,2025-08-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03459510000539012,1025.3374648904003
2025-08-12,2025-08-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00843469999381341,0.0
2025-08-12,2025-08-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002297000028192997,0.0
2025-08-13,2025-08-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-13,2025-08-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.018981500004883856,2084.7421871670012
2025-08-13,2025-08-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016837700008181855,2799.1465685509247
2025-08-13,2025-08-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00920659999246709,0.0
2025-08-13,2025-08-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023450001026503742,0.0
2025-08-14,2025-08-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-14,2025-08-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04823490002308972,3706.516196667833
2025-08-14,2025-08-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022332799999276176,653.566044368736
2025-08-14,2025-08-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.012272499996470287,0.0
2025-08-14,2025-08-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022339998395182192,0.0
2025-08-15,2025-08-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-15,2025-08-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02104309998685494,116.7009417000004
2025-08-15,2025-08-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020966500014765188,0.0
2025-08-15,2025-08-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008420199999818578,0.0
2025-08-15,2025-08-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023169998894445598,0.0
2025-08-16,2025-08-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-16,2025-08-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0498978000250645,240.4968950211748
