template_date,level_bound_hit_count,realized_total_cost,regular_purchase_cost,emergency_purchase_cost,grid_purchase_energy,emergency_energy,spill_energy,charge,discharge,storage_throughput,soc_min,soc_max,soc_boundary_hits,days
2025-12-13,0,38377.44425903533,37735.11185107533,642.3324079600013,54266.524829999995,130.68204666666693,10598.672676666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-14,0,93373.31449769766,92420.89036447933,952.4241332183374,97925.29817666666,163.8493333333343,9310.426209999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-15,0,90526.47281896368,89876.33601024034,650.1368087233393,96471.43772999998,148.06063666666785,7149.940166666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-16,0,91251.91422238466,90999.81106290466,252.1031594800019,97671.73689333332,70.4689466666672,8324.11413999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-17,0,91034.587091043,89769.62641209466,1264.9606789483375,96833.74132666666,217.5014066666675,8859.395933333326,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-18,0,90730.26372728366,88347.92573878865,2382.337988495005,95105.36923999999,422.01500666666794,8161.116846666657,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-19,0,38283.39291759533,37275.73313312033,1007.6597844750023,53738.17937333333,281.99578333333386,11111.784256666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-20,0,38203.51635047999,37354.20710270833,849.3092477716666,54119.52768666666,212.07747333333353,11475.252159999996,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-21,0,92533.85067609967,89850.79614456467,2683.054531535004,96321.40645666665,612.3256000000008,7895.950056666656,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-22,0,91967.78671323866,90529.36349165699,1438.4232215816778,96662.91951666665,285.3054100000021,8010.798826666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-23,0,89824.57647036966,89765.45986157299,59.11660879666705,96507.36396666666,28.431213333333517,9277.702579999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-24,0,89977.979993355,88222.83922138666,1755.140771968339,95237.82630666667,297.85483666666784,7681.122043333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-25,0,90899.672927263,89100.92932303633,1798.7436042266731,95741.50018999999,436.91271666666796,8365.964706666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-26,0,37938.294404668326,36818.66423244499,1119.630172223332,53263.98385333333,214.92886666666658,10471.291119999996,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-27,0,37631.705689584,37188.854443944,442.8512456400017,54366.912659999995,110.72641666666718,11138.829476666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-28,0,90967.710338328,89845.109656873,1122.6006814550008,96691.82762999999,220.4443100000003,10103.017639999991,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-29,0,90034.30234382133,87902.31884594633,2131.983497875006,95382.11846333332,363.3080033333344,8221.660366666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-30,0,88618.81154484434,86755.57533385267,1863.23621099167,94574.75775999998,318.77090333333416,8669.126563333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-31,0,91441.605418527,85964.88718381865,5476.718234708355,92775.90321999998,1050.363000000004,5179.842619999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
