period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-07,75044.10624,0.0,0.0,0.0,54121.821039999995,59565.426079651326,0.0,59565.426079651326,6000.0,6000.0,3886.2477000000003,683.8825999999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-07,78398.75897760659,23478.256215473244,19017.387534533333,0.0,53015.605096666666,48262.633503327255,0.0,48262.633503327255,1200.0,1200.0,3886.2477000000003,683.8825999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-08,41749.386679999996,0.0,0.0,156.58566666666667,22842.832846666664,30786.136382249337,447.5792887949998,31233.715671044338,6000.0,6000.0,619.44,744.4499999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-08,34196.23033855967,16386.89644855967,13273.386123333334,165.2079466666665,12184.78846,18053.011095745685,468.2080936949994,18521.219189440686,1200.0,1200.0,619.44,744.4499999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-09,41795.74319,0.0,0.0,25865.58651,4327.805,30745.743894302334,114417.78225248834,145163.52614679068,6000.0,6000.0,3745.24,1120.3875000000007
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-09,34249.084181604936,16421.092938271606,13301.08528,32561.34687666667,356.89869999999985,17974.035205311087,138878.08178269668,156852.11698800777,1200.0,1200.0,3745.24,1120.3875000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-10,73587.60200333333,0.0,0.0,275.268546666667,5820.798749999999,58469.77681434234,1047.0382049850011,59516.81501932734,6000.0,6000.0,401.78000000000065,2111.2906999999996
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-10,75322.2345793004,23499.187522633743,19034.34189333333,2451.911426666667,5267.2285766666655,46291.86981344869,6999.287851786668,53291.15766523536,1200.0,1200.0,401.78000000000065,2111.2906999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-11,76072.35407,0.0,0.0,127.26597000000062,12260.701939999999,60183.164296463656,519.1846136233355,60702.34891008699,6000.0,6000.0,423.02999999999975,1552.7624999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-11,80450.2352916,23181.300639999998,18776.853518400003,127.26597000000051,12234.136040000001,49295.803756320274,519.1846136233353,49814.98836994361,1200.0,1200.0,423.02999999999975,1552.7624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-12,73285.72600666666,0.0,0.0,182.17822000000055,11032.369926666663,57976.534548140335,558.6834865016687,58535.21803464201,6000.0,6000.0,401.97479999999996,928.0124999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-12,76292.27181255145,22708.596329218108,18393.963026666668,182.17822000000055,9724.28243,46704.029299968235,558.6834865016687,47262.71278646991,1200.0,1200.0,401.97479999999996,928.0124999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-13,72600.34355666666,0.0,0.0,1298.5269399999997,6353.252696666663,57282.24515506733,5830.284012936666,63112.529168003995,6000.0,6000.0,761.04,1690.7882
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-13,74615.46800399177,22320.019213991774,18079.21556333333,2815.248243333332,5644.294796666663,45604.97299535609,10258.664147454994,55863.63714281109,1200.0,1200.0,761.04,1690.7882
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-14,76691.68956333332,0.0,0.0,0.0,60662.26396333333,60718.52035919833,0.0,60718.52035919833,6000.0,6000.0,3702.6582,2017.2501999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-14,81093.35622999999,23166.666666666664,18765.0,0.0,60662.26396333333,49917.426499829,0.0,49917.426499829,1200.0,1200.0,3702.6582,2017.2501999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-15,41017.604739999995,0.0,0.0,367.86764000000073,20461.347279999998,30246.243590731334,1086.0542229433365,31332.29781367467,6000.0,6000.0,1019.4200000000001,2425.100299999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-15,33362.83910547325,15852.11069547325,12840.209663333333,1222.2312833333333,10649.044256666666,17593.200981755006,3132.113818933334,20725.314800688342,1200.0,1200.0,1019.4200000000001,2425.100299999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-16,41602.677769999995,0.0,0.0,25319.40743,3571.0383,30639.286602704997,110315.877274875,140955.16387758,6000.0,6000.0,3653.7299999999996,2106.8508
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-16,33985.03630584362,16047.501065843622,12998.475863333333,32561.86448666667,146.82869000000005,17936.69859232215,141288.7656699117,159225.46426223384,1200.0,1200.0,3653.7299999999996,2106.8508
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-17,73926.47081333332,0.0,0.0,93.5560100000004,16161.895523333333,58463.964404317,540.7103219766683,59004.67472629366,6000.0,6000.0,449.14999999999964,1082.7824999999993
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-17,77425.71601333332,23166.666666666664,18765.0,93.55601000000028,15259.474056666666,47365.99666687266,540.7103219766681,47906.70698884933,1200.0,1200.0,449.14999999999964,1082.7824999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-18,69731.19425666667,0.0,0.0,1156.8405800000003,9762.077036666666,54819.88322520933,5738.960341800002,60558.84356700933,6000.0,6000.0,536.75,1483.9573
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-18,71660.4132054321,21559.24709876543,17462.99015,1215.0855733333335,7653.284030000001,43483.155363494516,5950.127553000002,49433.282916494514,1200.0,1200.0,536.75,1483.9573
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-19,72524.86593999999,0.0,0.0,72.5787166666671,13131.973756666663,57658.311556548,171.6683058283344,57829.979862376334,6000.0,6000.0,450.52,917.7145
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-19,75421.90947790124,22956.5852345679,18594.83404,72.57871666666745,11667.266099999999,46073.02662056741,171.66830582833512,46244.69492639575,1200.0,1200.0,450.52,917.7145
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-20,71662.99883333333,0.0,0.0,409.58839666666694,9863.625029999997,56842.524221158,1453.1774905633342,58295.70171172133,6000.0,6000.0,1011.8699999999999,1318.6313999999993
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-20,73676.57150958848,22889.286366255146,18540.321956666667,477.3786533333326,7596.023553333332,44895.07472066573,1634.8954932916647,46529.9702139574,1200.0,1200.0,1011.8699999999999,1318.6313999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-21,73135.15553,0.0,0.0,0.0,61101.69133,58024.85739620467,0.0,58024.85739620467,6000.0,6000.0,3628.3,1393.1625000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-21,76753.9263879424,23051.60016460905,18671.796133333333,0.0,60340.658156666665,46947.367183937306,0.0,46947.367183937306,1200.0,1200.0,3628.3,1393.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-22,40386.119303333326,0.0,0.0,172.12801999999996,24677.04782333333,29646.795149139663,539.6261769166664,30186.42132605633,6000.0,6000.0,1086.42,1438.1651000000002
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-22,32670.454549794238,15531.5890164609,12580.587103333333,744.6230133333329,14582.87615,17056.982630604434,2966.143679486664,20023.1263100911,1200.0,1200.0,1086.42,1438.1651000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-23,40332.98512,0.0,0.0,24090.71198,5653.9766,29556.662274841,105746.873339795,135303.535614636,6000.0,6000.0,3838.2689000000005,1553.3067
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-23,32550.21985658436,15421.981567901232,12491.80507,29687.637341316873,537.9601999999998,16997.06864677384,124923.68447205503,141920.75311882887,1200.0,1200.0,3838.2689000000005,1553.3067
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-24,71058.78486,0.0,0.0,579.7161966666667,13640.003756666662,56140.15261930166,2487.530266533334,58627.682885835,6000.0,6000.0,358.5104000000001,1305.8999999999996
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-24,73323.59648078188,22308.493670781892,18069.879873333335,972.7680433333333,12059.253426666664,44504.28945622582,4459.763624813333,48964.05308103916,1200.0,1200.0,358.5104000000001,1305.8999999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-25,71161.21934666666,0.0,0.0,325.60842999999994,10536.703076666663,56164.84760853467,1283.1483471916663,57447.995955726336,6000.0,6000.0,462.6447000000003,1410.7350999999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-25,72757.92547481481,22420.359814814812,18160.491449999994,512.3742199999997,8060.306629999997,44150.06106365661,1950.2198326833322,46100.280896339944,1200.0,1200.0,462.6447000000003,1410.7350999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-26,73293.34111333333,0.0,0.0,61.63667333333397,17762.422886666664,58014.46778032299,173.75627025000242,58188.22405057299,6000.0,6000.0,485.83000000000084,1990.863300000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-26,76072.67145082305,22668.941934156373,18361.842966666663,172.5607066666672,16345.578290000001,46446.35882851054,662.0627235716686,47108.42155208221,1200.0,1200.0,485.83000000000084,1990.863300000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-27,69475.39522333333,0.0,0.0,234.7019533333337,10993.107576666665,54625.47097843632,806.5812629033352,55432.052241339654,6000.0,6000.0,886.0300000000002,1391.6451000000006
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-27,70439.26522366254,21471.842773662553,17392.192646666663,406.3535933333334,8048.979089999998,42581.81670709062,1398.619538935001,43980.43624602562,1200.0,1200.0,886.0300000000002,1391.6451000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-28,71768.58427666666,0.0,0.0,0.0,60946.703376666665,56573.16622609933,0.0,56573.16622609933,6000.0,6000.0,3736.1753,984.8252000000011
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-28,73979.70039082304,22524.191600823047,18244.595196666665,0.0,58878.223086666665,45026.76953426169,0.0,45026.76953426169,1200.0,1200.0,3736.1753,984.8252000000011
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-29,39865.12069333333,0.0,0.0,188.33566666666712,32346.24626,29142.666832842664,705.6533587850017,29848.320191627667,6000.0,6000.0,952.7600000000002,948.2249999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-29,32136.421698189297,15462.987744855964,12525.020073333333,188.3356666666672,21679.579593333336,16587.283121944136,705.653358785002,17292.93648072914,1200.0,1200.0,952.7600000000002,948.2249999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-30,39940.83938333333,0.0,0.0,23215.352016666668,7810.571400000001,29186.944716126,101085.86897827001,130272.81369439601,6000.0,6000.0,3790.034,1232.1389
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-30,32091.965092633745,14830.486189300409,12012.69381333333,30018.161683333332,3946.714400000001,16782.334267479542,130430.81201383,147213.14628130954,1200.0,1200.0,3790.034,1232.1389
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-31,69651.04463666666,0.0,0.0,235.3733100000008,12935.027946666663,54745.82479256766,1024.4937103683367,55770.318502935996,6000.0,6000.0,379.3656000000001,1390.612500000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-31,70337.85086152263,22113.890744855962,17912.251503333333,465.92932666666803,9650.750946666665,42419.26685112626,2046.233568128339,44465.5004192546,1200.0,1200.0,379.3656000000001,1390.612500000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-01,69446.55258333334,0.0,0.0,131.42442000000014,9369.126003333333,54501.28502032466,677.0906373100001,55178.375657634664,6000.0,6000.0,355.6300000000001,1560.527900000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-01,72244.41970696667,22374.12937,18123.044789699998,410.2199933333332,8194.704119999999,43474.386683128425,1344.85197102,44819.23865414842,1200.0,1200.0,355.6300000000001,1560.527900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-02,71372.27106,0.0,0.0,968.3347866666667,11905.270246666667,55782.59040494866,4844.3398407666655,60626.93024571533,6000.0,6000.0,475.9441000000006,1204.3499999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-02,75592.41979303333,22361.956296666667,18113.184600300003,968.3347866666667,11876.647283333332,45357.65263428929,4844.3398407666655,50201.99247505596,1200.0,1200.0,475.9441000000006,1204.3499999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-03,72237.34664666666,0.0,0.0,242.9232800000003,16616.739726666667,57247.512053421,1109.4035724416676,58356.91562586267,6000.0,6000.0,1189.46,1821.1124999999993
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-03,76225.92119185184,22621.37651851852,18323.314980000003,313.04605999999956,16377.375513333329,46243.42058467196,1460.083820221664,47703.504404893625,1200.0,1200.0,1189.46,1821.1124999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-04,70523.12005333333,0.0,0.0,0.0,64092.31755333333,55563.479096268,0.0,55563.479096268,6000.0,6000.0,3666.83,1660.9160000000002
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-04,71788.05926415639,22247.961600823044,18020.848896666666,0.0,61130.14406,43446.71864760795,0.0,43446.71864760795,1200.0,1200.0,3666.83,1660.9160000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-05,38687.32020666667,0.0,0.0,135.03102666666666,26778.235333333334,28133.001709876335,569.036200286667,28702.037910163002,6000.0,6000.0,1070.98,1423.2078000000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-05,30811.149044444443,14686.818444444441,11896.32294,1620.7614366666662,17597.29907666667,15766.518294305555,7266.2877271533325,23032.806021458888,1200.0,1200.0,1070.98,1423.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-06,39211.95184666667,0.0,0.0,23123.244286666668,7925.119333333332,28538.797902733997,100673.82962944667,129212.62753218066,6000.0,6000.0,3710.7700000000004,1226.8377999999993
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-06,31258.67528320988,14281.000543209873,11567.610439999999,27879.640539999997,2014.8489199999974,16261.305881297938,117278.28433668331,133539.59021798125,1200.0,1200.0,3710.7700000000004,1226.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-07,68744.75143333332,0.0,0.0,42.77760000000025,15544.809633333332,53945.291209273324,166.2575866200013,54111.54879589332,6000.0,6000.0,393.78270000000066,1466.8829000000005
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-07,70635.35351592593,21891.171925925923,17731.84926,83.64335333333351,13316.954803333334,42353.66512407077,309.33924274000077,42663.004366810776,1200.0,1200.0,393.78270000000066,1466.8829000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-08,67495.71031,0.0,0.0,489.1502533333338,13631.666763333333,52640.307921599655,2278.910137403336,54919.21805900299,6000.0,6000.0,363.4436999999998,1712.8266000000003
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-08,69281.58091341563,22414.753526748966,18155.950356666664,535.8697066666672,11205.45365,41083.79927807742,2505.7541424100027,43589.55342048743,1200.0,1200.0,363.4436999999998,1712.8266000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-09,70293.09244666668,0.0,0.0,99.19443666666712,11257.97528333333,55472.351548356,355.9124886066678,55828.26403696267,6000.0,6000.0,429.0,2056.6940000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-09,70537.23996547326,21898.23869547325,17737.57334333333,872.813100000001,8115.076113333332,42931.00788053368,2821.002963063336,45752.01084359702,1200.0,1200.0,429.0,2056.6940000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-10,71975.87206333334,0.0,0.0,188.12402666666728,17703.35819,56658.217683623996,650.3573959866683,57308.575079610666,6000.0,6000.0,1174.6,2225.175
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-10,75782.29666967077,22979.60689300412,18613.481583333334,188.12402666666728,17143.657486666667,45740.64382725954,650.3573959866683,46391.00122324621,1200.0,1200.0,1174.6,2225.175
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-11,70143.37426666667,0.0,0.0,0.0,64826.72406666666,55307.508557588335,0.0,55307.508557588335,6000.0,6000.0,3719.2367000000004,1209.9052000000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-11,70849.69503979423,22105.318683127567,17905.30813333333,0.0,61333.034289999996,43069.946350965925,0.0,43069.946350965925,1200.0,1200.0,3719.2367000000004,1209.9052000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-12,38444.01676,0.0,0.0,88.87955666666684,29507.736216666664,27849.37737521266,212.62719863499984,28062.004573847662,6000.0,6000.0,1076.4300000000003,1558.0933999999997
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-12,30473.81459855967,14191.918448559674,11495.45394333333,564.283586666666,19316.473579999998,15590.150496064503,2389.6795787133296,17979.830074777834,1200.0,1200.0,1076.4300000000003,1558.0933999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-13,37702.16121,0.0,0.0,23551.384923333335,6977.187833333333,27330.254389878,102721.15607312667,130051.41046300466,6000.0,6000.0,3574.1786,1248.3201000000008
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-13,29609.978851522636,13549.91741152263,10975.433103333333,28338.600089999996,1097.7363333333333,15251.758279644348,119695.10388358164,134946.862163226,1200.0,1200.0,3574.1786,1248.3201000000008
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-14,68055.1656,0.0,0.0,227.69291333333373,15754.826013333332,53497.45249259433,869.9412169800012,54367.39370957433,6000.0,6000.0,420.8699999999999,854.3389000000006
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-14,70458.21051308641,21729.038753086417,17600.52139,227.6929133333337,14029.353563333334,42311.392993512374,869.941216980001,43181.33421049237,1200.0,1200.0,420.8699999999999,854.3389000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-15,66975.45464000001,0.0,0.0,73.31074000000007,16909.33588,52333.41451819799,293.6085256666668,52627.02304386466,6000.0,6000.0,393.53700000000026,1173.262499999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-15,68711.30923439054,21883.413216090536,17725.56470503333,73.31074000000007,14487.341963333336,40772.13945399779,293.6085256666668,41065.74797966446,1200.0,1200.0,393.53700000000026,1173.262499999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-16,66214.53107,0.0,0.0,270.3684766666669,10705.306946666667,51729.65549876299,1056.93675994,52786.59225870299,6000.0,6000.0,424.21470000000045,1743.942900000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-16,65998.86157111112,21812.872777777782,17668.42695,1359.6472499999986,7434.470393333337,39638.26910443236,5315.144533181661,44953.41363761402,1200.0,1200.0,424.21470000000045,1743.942900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-17,69005.92736333332,0.0,0.0,27.317586666666955,16164.902549999999,54016.336383129004,148.5644808283349,54164.90086395734,6000.0,6000.0,916.0500000000002,1322.1413999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-17,72343.74827329218,22482.92040329218,18211.165526666664,27.317586666666955,15230.968583333331,43059.83911763845,148.5644808283349,43208.40359846678,1200.0,1200.0,916.0500000000002,1322.1413999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-18,67508.04032666667,0.0,0.0,0.0,61153.923026666664,52998.236070092666,0.0,52998.236070092666,6000.0,6000.0,3672.8000000000006,1221.4895999999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-18,69485.53967770986,22237.979759876547,18012.7636055,0.0,58906.20622333333,41571.713728800096,0.0,41571.713728800096,1200.0,1200.0,3672.8000000000006,1221.4895999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-19,37129.34148,0.0,0.0,243.70709333333332,30588.369173333333,26721.906527935338,731.8155662099996,27453.722094145338,6000.0,6000.0,1091.9,750.7874999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-19,29046.235917242797,13597.69002057613,11014.128916666667,243.70709333333332,19921.702506666665,14637.468298771619,731.8155662099996,15369.283864981619,1200.0,1200.0,1091.9,750.7874999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-20,37130.21222,0.0,0.0,23094.15728,8266.624099999999,26714.809206812002,100731.54494259,127446.354149402,6000.0,6000.0,3620.5396000000005,1125.0716999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-20,29095.910113539096,13854.550316872432,11222.18575666667,29222.823516666664,3728.6236699999963,14599.686708005505,124942.38142433166,139542.06813233715,1200.0,1200.0,3620.5396000000005,1125.0716999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-21,66769.29896999999,0.0,0.0,124.11572000000011,18376.50389,52288.428883267996,464.2034638516666,52752.63234711966,6000.0,6000.0,454.6999999999998,1481.8377999999993
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-21,68358.96578687243,22283.557650205763,18049.681696666667,124.11572000000021,15732.294753333335,40481.44456526007,464.20346385166675,40945.64802911173,1200.0,1200.0,454.6999999999998,1481.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-22,65293.14591333333,0.0,0.0,249.37880666666726,13389.59552,50602.692148028334,1086.0437926633354,51688.73594069167,6000.0,6000.0,449.1836000000003,1776.2173999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-22,64626.22995572016,21294.034275720165,17248.16776333333,833.9299233333329,9261.36416666667,38182.7748472092,2801.9111666466647,40984.68601385586,1200.0,1200.0,449.1836000000003,1776.2173999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-23,66048.51621666667,0.0,0.0,72.2196400000002,14720.819056666667,51343.57672067899,239.90085470666722,51583.47757538566,6000.0,6000.0,414.97000000000025,1012.8909000000003
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-23,68309.4697169959,21840.66910699589,17690.94197666667,72.21964000000065,12832.045426666667,40247.7140595237,239.90085470666816,40487.61491423037,1200.0,1200.0,414.97000000000025,1012.8909000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-24,65430.1506,0.0,0.0,100.21314666666736,18440.257246666668,50735.959655214,619.6094638050039,51355.569119019005,6000.0,6000.0,1169.79,1445.5821000000005
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-24,67606.84796547325,21677.474695473247,17558.75450333333,100.21314666666741,16498.23442,39641.76672829856,619.6094638050041,40261.37619210356,1200.0,1200.0,1169.79,1445.5821000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-25,63280.77513999999,0.0,0.0,0.0,61280.41764,49202.59401134,0.0,49202.59401134,6000.0,6000.0,3786.1977000000006,833.3822
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-25,63048.37910016461,20165.80772016461,16334.304253333332,0.0,57216.51813333333,37373.86281471579,0.0,37373.86281471579,1200.0,1200.0,3786.1977000000006,833.3822
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-26,36314.50583666666,0.0,0.0,134.26588666666663,36378.57852333333,26133.631867224332,471.7285312966661,26605.360398521,6000.0,6000.0,853.1300000000001,1813.052099999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-26,28140.844957201647,13121.083090534978,10628.077303333333,410.97211666666595,25988.618086666665,14148.11024789626,1523.2454214666636,15671.355669362923,1200.0,1200.0,853.1300000000001,1813.052099999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-27,36663.733309999996,0.0,0.0,22925.30299,11015.564900000001,26450.413457754003,99231.85417878,125682.267636534,6000.0,6000.0,3775.1371000000004,1516.3500000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-27,28474.22611621399,13037.681436213988,10560.521963333333,27877.06210333333,5300.657346666669,14495.547597233704,118804.91435932499,133300.4619565587,1200.0,1200.0,3775.1371000000004,1516.3500000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-28,65538.52722999999,0.0,0.0,519.2553999999998,9435.815129999999,51178.137728268666,2190.977244338331,53369.114972607,6000.0,6000.0,535.8300000000004,2304.2625000000007
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-28,64683.823257942386,21554.233164609053,17458.92886333333,2364.50015,6331.051606666665,38619.80100541939,7654.924533488329,46274.72553890772,1200.0,1200.0,535.8300000000004,2304.2625000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-29,69822.1334,0.0,0.0,86.54079333333337,22475.460293333334,54623.05616630467,420.09206602333364,55043.148232328,6000.0,6000.0,439.35000000000036,2129.9768000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-29,73755.79638546667,22379.975186666667,18127.7799012,86.54079333333337,22156.92799333333,43840.262229487955,420.09206602333364,44260.354295511286,1200.0,1200.0,439.35000000000036,2129.9768000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-30,64018.79691333334,0.0,0.0,148.6370066666667,15910.579219999998,49653.201139098666,553.7683131533335,50206.969452252,6000.0,6000.0,344.0500000000002,1685.3707999999997
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-04-30,63856.56951069959,19338.830144032923,15664.452416666665,239.62784000000022,12164.964923333333,38217.61918953335,995.7686123200009,39213.38780185335,1200.0,1200.0,344.0500000000002,1685.3707999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-01,62588.57496,0.0,0.0,2525.256446666668,14102.452306666666,48309.24150973666,12471.562339048342,60780.803848785,6000.0,6000.0,933.4919999999997,1492.2341999999999
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-05-01,64475.9735337037,19622.846370370364,15894.505560000001,2559.781706666668,12296.035330000002,37778.80563472055,12642.84215390834,50421.64778862889,1200.0,1200.0,933.4919999999997,1492.2341999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-02,68808.27393333333,0.0,0.0,0.0,54517.95383333333,54248.486024442,0.0,54248.486024442,6000.0,6000.0,3735.386,2153.745000000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-05-02,68530.0788225926,21547.678592592594,17453.619660000004,0.0,50145.69979,41888.57448558378,0.0,41888.57448558378,1200.0,1200.0,3735.386,2153.745000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-03,40750.099396666665,0.0,0.0,241.02337333333332,32123.950969999998,30210.420420691335,1117.6049481399994,31328.025368831335,6000.0,6000.0,998.2800000000002,1448.581900000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-05-03,32702.658596296296,13785.399296296295,11166.173429999999,241.02337333333327,21457.284303333334,17959.687174529223,1117.6049481399991,19077.292122669223,1200.0,1200.0,998.2800000000002,1448.581900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-04,39840.42386333334,0.0,0.0,20200.212443333334,8305.968606666667,29540.101549662002,86173.81736335333,115713.91891301534,6000.0,6000.0,3648.3199000000004,1042.8886999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-05-04,31716.578324650207,13383.269094650203,10840.447966666665,25484.307419999997,2923.396916666666,17384.406440248844,104999.60357672,122384.01001696884,1200.0,1200.0,3648.3199000000004,1042.8886999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-05,66223.74550666667,0.0,0.0,1384.476590000001,12532.214396666666,51756.533159795,5867.129320635003,57623.66248043,6000.0,6000.0,518.9434999999994,1260.4329999999995
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-05-05,68153.68830876544,19188.009432098763,15542.28764,1406.3694466666666,10838.328263333335,41247.05104465763,5965.931782771666,47212.982827429296,1200.0,1200.0,518.9434999999994,1260.4329999999995
