template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_name,solver_version,solver_status,termination_condition,mip_gap,runtime_seconds,objective,rows,columns,binary_count
2025-02-22,2025-02-22T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.023048600007314235,18407.57231574525,577,865,144
2025-02-22,2025-02-23T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002576999831944704,239.61050613333333,7,8,1
2025-02-23,2025-02-23T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.023374800017336383,50697.18226725667,577,865,144
2025-02-23,2025-02-24T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002496000088285655,241.84514373333332,7,8,1
2025-02-24,2025-02-24T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020589399995515123,48745.130221251,577,865,144
2025-02-24,2025-02-25T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002465000143274665,248.33967506666667,7,8,1
2025-02-25,2025-02-25T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01787989999866113,50092.122315612185,577,865,144
2025-02-25,2025-02-26T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024900000425986946,238.85835773333332,7,8,1
2025-02-26,2025-02-26T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020950500009348616,45505.92071394523,577,865,144
2025-02-26,2025-02-27T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0003074999840464443,250.69361306666667,7,8,1
2025-02-27,2025-02-27T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021111000009113923,46319.01567551878,577,865,144
