period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-15,37763.538283333335,0.0,0.0,1145.2375666666678,17984.65075,27708.201369894996,4590.536150458338,32298.737520353334,6000.0,6000.0,424.3212000000003,2425.100299999999
formal_output,B1_WEEKDAY_MILP_R0,2025-03-15,29997.936786831273,15268.764053497942,12367.698883333334,2541.815716666667,8714.562233333334,15358.844512207654,8419.369961033335,23778.214473240987,1200.0,1200.0,424.3212000000003,2425.100299999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-16,67646.72916666666,0.0,0.0,1764.192550000003,6059.874816666665,53634.987474819995,6759.1102283750115,60394.097703195,6000.0,6000.0,443.34000000000015,2106.8508
formal_output,B1_WEEKDAY_MILP_R0,2025-03-16,70070.15283065844,21989.594547325105,17811.57158333333,2386.7470333333363,4927.829999999998,42227.16849624957,9349.866780225011,51577.035276474584,1200.0,1200.0,443.34000000000015,2106.8508
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-17,66982.10431666666,0.0,0.0,649.4096333333346,9773.38265,52800.5830145,2794.321121175005,55594.904135675,6000.0,6000.0,560.6300000000001,1082.7824999999993
formal_output,B1_WEEKDAY_MILP_R0,2025-03-17,67441.87974609053,21742.0233127572,17611.038883333335,716.5451,6169.309116666664,40663.99444196975,3056.9247862583347,43720.919228228086,1200.0,1200.0,560.6300000000001,1082.7824999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-18,64290.635800000004,0.0,0.0,2965.1164166666695,6129.794416666666,50415.12160222167,13699.83081895001,64114.95242117168,6000.0,6000.0,395.6099999999997,1483.9573
formal_output,B1_WEEKDAY_MILP_R0,2025-03-18,61729.36438415638,21396.32526748971,17331.023466666666,4956.117783333335,1494.2225666666652,37161.70010702155,20915.548611891674,58077.24871891322,1200.0,1200.0,395.6099999999997,1483.9573
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-19,66803.62765,0.0,0.0,714.9349166666677,8053.091666666665,52801.807927860005,2864.3615846583375,55666.16951251834,6000.0,6000.0,462.0163999999995,917.7145
formal_output,B1_WEEKDAY_MILP_R0,2025-03-19,66083.86029259258,21574.150925925922,17475.06225,758.7639833333346,3278.064699999998,39949.58601772944,3032.3334244750044,42981.919442204446,1200.0,1200.0,462.0163999999995,917.7145
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-20,66280.12476666666,0.0,0.0,1679.8106666666686,5750.973233333331,52528.530442355,6572.310373091674,59100.840815446674,6000.0,6000.0,372.0502999999999,1318.6313999999993
formal_output,B1_WEEKDAY_MILP_R0,2025-03-20,64547.595312551435,21717.92532921811,17591.519516666667,3628.845283333333,1841.0725833333304,39206.44078504228,12665.886187908334,51872.326972950614,1200.0,1200.0,372.0502999999999,1318.6313999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-21,37047.983083333325,0.0,0.0,1153.770900000001,26168.289783333334,27329.983926664994,3968.017325233337,31298.00125189833,6000.0,6000.0,460.93619999999964,1393.1625000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-03-21,29209.783622839503,14886.669506172835,12058.2023,1221.7953666666676,15569.647583333335,15043.511854273704,4328.997407508338,19372.50926178204,1200.0,1200.0,460.93619999999964,1393.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-22,37351.31748333333,0.0,0.0,716.9792166666671,22187.097199999997,27418.560379578335,2371.1245425416682,29789.684922120003,6000.0,6000.0,459.62000000000035,1438.1651000000002
formal_output,B1_WEEKDAY_MILP_R0,2025-03-22,29517.286994238682,14908.611460905351,12075.975283333333,2796.6422833333345,13600.0936,15074.92725600043,10531.874077833336,25606.801333833766,1200.0,1200.0,459.62000000000035,1438.1651000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-23,66149.24106666667,0.0,0.0,1030.9716333333347,8410.492199999997,52081.96975212166,4405.889749491673,56487.85950161333,6000.0,6000.0,356.1064000000006,1553.3067
formal_output,B1_WEEKDAY_MILP_R0,2025-03-23,66061.1989228395,21756.382839506172,17622.670100000003,1590.521750000001,4748.287433333331,39627.576779744064,6208.083808441672,45835.66058818574,1200.0,1200.0,356.1064000000006,1553.3067
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-24,64022.60233333333,0.0,0.0,2317.1176833333357,8341.222716666663,50417.71322467666,8880.103804883342,59297.81702956001,6000.0,6000.0,417.5,1305.8999999999996
formal_output,B1_WEEKDAY_MILP_R0,2025-03-24,62778.93045205761,21345.08316872428,17289.517366666667,3104.5579666666695,3829.425316666666,37566.63110214469,12839.275323383343,50405.90642552803,1200.0,1200.0,417.5,1305.8999999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-25,64756.16375,0.0,0.0,2329.96306666667,6136.002116666665,50955.82251407166,9520.427123625013,60476.249637696674,6000.0,6000.0,387.85000000000036,1410.7350999999999
formal_output,B1_WEEKDAY_MILP_R0,2025-03-25,61960.81108765432,21758.215987654323,17624.154949999996,4944.249683333337,1820.875033333331,37282.40625133519,19004.786647175017,56287.192898510206,1200.0,1200.0,387.85000000000036,1410.7350999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-26,64826.07389999999,0.0,0.0,1173.565250000002,10407.08425,51004.16407083167,4361.296873116673,55365.46094394835,6000.0,6000.0,383.2524999999996,1990.863300000001
formal_output,B1_WEEKDAY_MILP_R0,2025-03-26,64275.106264403286,21561.00718106996,17464.415816666668,1627.6504000000004,6213.610400000001,38449.41024966784,6398.41828169167,44847.82853135951,1200.0,1200.0,383.2524999999996,1990.863300000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-27,63653.220133333336,0.0,0.0,1976.6114166666678,6912.841949999999,50088.346220775,7437.61725876667,57525.963479541664,6000.0,6000.0,427.5187999999998,1391.6451000000006
formal_output,B1_WEEKDAY_MILP_R0,2025-03-27,59590.53157572016,21338.014609053494,17283.79183333333,4619.0807,1438.3998999999985,35968.01531417864,18206.259756033338,54174.27507021198,1200.0,1200.0,427.5187999999998,1391.6451000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-28,36734.697766666664,0.0,0.0,878.762183333334,26791.57905,26949.075909606665,3083.6501728250023,30032.72608243167,6000.0,6000.0,497.8959,984.8252000000011
formal_output,B1_WEEKDAY_MILP_R0,2025-03-28,28849.093646296296,14637.171296296297,11856.108750000001,901.5372500000008,16147.687450000001,14678.23699741815,3190.419685358336,17868.656682776484,1200.0,1200.0,497.8959,984.8252000000011
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-29,36348.93448333333,0.0,0.0,917.7971833333343,29559.521566666663,26497.347375498335,3676.3644754250026,30173.711850923337,6000.0,6000.0,393.1700000000005,948.2249999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-03-29,28488.060532304524,14767.330082304528,11961.537366666667,1011.8322999999998,18986.890016666664,14289.309889083928,4030.9561188083317,18320.26600789226,1200.0,1200.0,393.1700000000005,948.2249999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-30,63128.2095,0.0,0.0,1827.283700000001,9609.8732,49449.599618723325,7350.080172641669,56799.67979136499,6000.0,6000.0,397.74999999999955,1232.1389
formal_output,B1_WEEKDAY_MILP_R0,2025-03-30,57382.24231666666,21333.333333333336,17280.0,3883.979366666666,1867.268349999998,34867.50907368833,15762.709189174999,50630.21826286333,1200.0,1200.0,397.74999999999955,1232.1389
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-31,62906.30933333333,0.0,0.0,1668.2359833333358,7623.155316666665,49263.709254559995,6540.677690091675,55804.38694465167,6000.0,6000.0,498.68550000000005,1390.612500000001
formal_output,B1_WEEKDAY_MILP_R0,2025-03-31,58875.472365226335,21575.725781893,17476.337883333334,4400.731833333335,2225.426299999999,35247.400992473325,16202.43540740834,51449.836399881664,1200.0,1200.0,498.68550000000005,1390.612500000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-01,63631.385183333325,0.0,0.0,1408.2772000000014,4830.811383333332,49789.54291860499,5140.968355516672,54930.51127412166,6000.0,6000.0,549.9900000000007,1560.527900000001
formal_output,B1_WEEKDAY_MILP_R0,2025-04-01,61929.87058312757,21057.78368312757,17056.804783333333,4494.058166666668,2214.0988499999967,37145.74486027086,14282.602936616666,51428.34779688752,1200.0,1200.0,549.9900000000007,1560.527900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-02,62867.77498333333,0.0,0.0,3374.5021666666694,5806.94155,49101.750825423325,15455.058013875012,64556.80883929833,6000.0,6000.0,418.2443000000003,1204.3499999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-04-02,63831.90997839505,20450.405061728397,16564.8281,3839.525950000003,3350.5233666666654,37846.49918933185,17553.295312025013,55399.79450135687,1200.0,1200.0,418.2443000000003,1204.3499999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-03,63986.16235,0.0,0.0,1924.2656500000026,10046.897799999999,50475.02285064499,7388.703297800012,57863.72614844501,6000.0,6000.0,460.96999999999935,1821.1124999999993
formal_output,B1_WEEKDAY_MILP_R0,2025-04-03,64455.36332098766,21337.152654320987,17283.09365,2362.440650000002,6900.214766666665,38240.68632225352,9565.79215252501,47806.47847477853,1200.0,1200.0,460.96999999999935,1821.1124999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-04,35674.22451666667,0.0,0.0,955.7578000000008,30199.179816666667,25995.604797054995,3516.3499314083365,29511.95472846333,6000.0,6000.0,479.8935999999999,1660.9160000000002
formal_output,B1_WEEKDAY_MILP_R0,2025-04-04,27745.4881718107,14410.159588477363,11672.229266666665,966.5823500000008,19543.3377,13867.59607822368,3559.9458065333365,17427.541884757018,1200.0,1200.0,479.8935999999999,1660.9160000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-05,35551.4579,0.0,0.0,1047.5899166666675,24554.931916666665,25814.431666951667,3771.546877575003,29585.978544526668,6000.0,6000.0,345.56650000000036,1423.2078000000001
formal_output,B1_WEEKDAY_MILP_R0,2025-04-05,27578.419794650203,14176.992427983536,11483.36386666667,4367.381633333333,17208.05696666667,13715.818597761767,18391.11312210833,32106.931719870096,1200.0,1200.0,345.56650000000036,1423.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-06,63200.36751666666,0.0,0.0,1130.054700000001,9920.345416666663,49369.52197987666,4792.016552566671,54161.53853244333,6000.0,6000.0,383.9499999999998,1226.8377999999993
formal_output,B1_WEEKDAY_MILP_R0,2025-04-06,61461.4649026749,21186.2454526749,17160.858816666667,1413.5945833333335,4439.5960499999965,36543.22441716654,5454.620018741669,41997.844435908206,1200.0,1200.0,383.9499999999998,1226.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-07,61959.33439999999,0.0,0.0,1116.2995666666677,9832.914566666665,48335.043970554994,3515.4137511250037,51850.457721679995,6000.0,6000.0,460.03999999999996,1466.8829000000005
formal_output,B1_WEEKDAY_MILP_R0,2025-04-07,58195.05752519547,20603.927501028804,16689.181275833325,2600.9069166666654,3638.498816666665,34800.40579855835,8876.548761883332,43676.95456044168,1200.0,1200.0,460.03999999999996,1466.8829000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-08,62043.84778333332,0.0,0.0,2638.5778000000014,10329.231783333333,48265.14905337,11957.335240900007,60222.484294270005,6000.0,6000.0,443.4399999999996,1712.8266000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-04-08,58144.27781213992,20787.12769547325,16837.57343333333,4362.100716666669,4203.630466666664,34850.509499567925,19892.961346075008,54743.470845642936,1200.0,1200.0,443.4399999999996,1712.8266000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-09,63321.663533333325,0.0,0.0,1706.4355166666687,5893.787449999997,49562.52335458833,6638.600915558341,56201.12427014667,6000.0,6000.0,397.0799999999999,2056.6940000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-04-09,58679.86613333333,21333.333333333336,17280.0,6355.931766666669,1848.152966666664,35279.70969747666,22076.56429196668,57356.27398944334,1200.0,1200.0,397.0799999999999,2056.6940000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-10,63223.320766666664,0.0,0.0,1435.9970166666678,10198.67988333333,49383.53284636666,5993.0901288500045,55376.62297521666,6000.0,6000.0,552.4399999999996,2225.175
formal_output,B1_WEEKDAY_MILP_R0,2025-04-10,63408.7561154321,21407.955432098766,17340.4439,1610.0996166666682,6490.706299999999,37428.86612682797,6852.951567783337,44281.81769461131,1200.0,1200.0,552.4399999999996,2225.175
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-11,35204.6939,0.0,0.0,1136.1802000000007,31024.2239,25598.172448901663,4144.255549391669,29742.427998293333,6000.0,6000.0,390.47749999999996,1209.9052000000001
formal_output,B1_WEEKDAY_MILP_R0,2025-04-11,27172.841712962963,13867.444629629628,11232.63015,1136.1802000000005,20357.557233333337,13596.045802200555,4144.255549391668,17740.30135159222,1200.0,1200.0,390.47749999999996,1209.9052000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-12,35007.529866666664,0.0,0.0,683.775783333334,26666.14555,25299.775036469997,2585.687725225003,27885.462761695,6000.0,6000.0,411.55999999999995,1558.0933999999997
formal_output,B1_WEEKDAY_MILP_R0,2025-04-12,26907.786586419752,13510.123086419757,10943.199700000001,2907.3007666666667,18223.003866666662,13358.561544484259,12554.05143586667,25912.61298035093,1200.0,1200.0,411.55999999999995,1558.0933999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-13,60341.26484999999,0.0,0.0,2234.423800000003,8299.330349999998,46887.84460632333,9892.691073775013,56780.53568009834,6000.0,6000.0,473.71999999999935,1248.3201000000008
formal_output,B1_WEEKDAY_MILP_R0,2025-04-13,57964.701569028795,19427.822117695476,15736.535915333334,2776.0917333333373,2773.1487999999995,34532.84594769341,12365.027113041682,46897.87306073509,1200.0,1200.0,473.71999999999935,1248.3201000000008
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-14,61223.756233333326,0.0,0.0,1046.8757333333351,9742.599466666663,47601.65293998833,4386.407205641673,51988.06014563,6000.0,6000.0,477.96000000000004,854.3389000000006
formal_output,B1_WEEKDAY_MILP_R0,2025-04-14,57873.50203004114,20342.440596707813,16477.37688333333,1863.8240833333357,3344.229899999998,34348.00710986351,7856.376277866675,42204.38338773018,1200.0,1200.0,477.96000000000004,854.3389000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-15,60238.395733333324,0.0,0.0,1617.8298000000023,11716.79603333333,46820.83092746333,6605.201897783342,53426.03282524667,6000.0,6000.0,390.40999999999985,1173.262499999999
formal_output,B1_WEEKDAY_MILP_R0,2025-04-15,56262.79891872428,20646.57650205761,16723.726966666665,2805.6603500000024,5006.180233333329,33438.02534047308,12070.608923300008,45508.63426377309,1200.0,1200.0,390.40999999999985,1173.262499999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-16,60467.49428333333,0.0,0.0,1986.816983333335,6674.718666666666,46821.76051217166,8241.805899250005,55063.56641142166,6000.0,6000.0,392.6300000000001,1743.942900000001
formal_output,B1_WEEKDAY_MILP_R0,2025-04-16,54518.232813991766,19779.929547325104,16021.742933333331,6639.434850000001,1619.8884499999995,32928.21121260796,24997.971415825,57926.18262843296,1200.0,1200.0,392.6300000000001,1743.942900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-17,61153.21385,0.0,0.0,931.4171500000017,9216.2886,47730.588422135,3692.40688293334,51422.99530506834,6000.0,6000.0,362.92899999999963,1322.1413999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-04-17,59362.771766666665,20207.18,16367.8158,1562.2147166666682,4217.279883333333,35194.788067803274,6351.509334091673,41546.297401894946,1200.0,1200.0,362.92899999999963,1322.1413999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-18,34873.28738333333,0.0,0.0,707.451083333334,29226.621166666668,25202.918679078335,2465.1843343666687,27668.103013445005,6000.0,6000.0,482.4000000000001,1221.4895999999999
formal_output,B1_WEEKDAY_MILP_R0,2025-04-18,26776.40685185185,13525.190185185185,10955.404050000001,1182.6434666666669,19035.146883333335,13283.13040733889,4173.672091650001,17456.80249898889,1200.0,1200.0,482.4000000000001,1221.4895999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-19,33969.58045,0.0,0.0,990.253733333334,28175.15478333333,24442.230000648335,3522.2060983666693,27964.436099015005,6000.0,6000.0,462.0,750.7874999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-04-19,25799.865697736626,13141.85218106996,10644.900266666664,1470.3051000000012,17988.539483333334,12642.025744586852,5773.178957933337,18415.20470252019,1200.0,1200.0,462.0,750.7874999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-20,60109.878283333324,0.0,0.0,1573.6367833333352,9725.769666666663,46861.689807118324,5869.832459491672,52731.522266609994,6000.0,6000.0,579.5,1125.0716999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-04-20,56085.222017283944,20646.82061728395,16723.924700000003,2651.033233333335,2855.6139333333294,33306.8958446574,10076.822250900004,43383.71809555741,1200.0,1200.0,579.5,1125.0716999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-21,61007.3453,0.0,0.0,991.6413000000014,13482.075799999999,47568.43598822833,3387.8439708916712,50956.27995912,6000.0,6000.0,472.89980000000014,1481.8377999999993
formal_output,B1_WEEKDAY_MILP_R0,2025-04-21,56625.09660041152,20862.080967078182,16898.28558333333,1785.820000000002,5930.210416666667,33765.991837655616,6539.423343975006,40305.415181630626,1200.0,1200.0,472.89980000000014,1481.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-22,58010.26375,0.0,0.0,2540.7795333333356,8398.114083333334,45027.72706363666,9180.753002166673,54208.480065803335,6000.0,6000.0,410.21000000000004,1776.2173999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-04-22,50944.866094650206,18954.04742798354,15352.778416666664,6325.946983333335,1516.614866666665,30905.496893809053,22523.707941791676,53429.20483560073,1200.0,1200.0,410.21000000000004,1776.2173999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-23,59743.95626666666,0.0,0.0,1229.2860833333352,9573.325549999998,46060.472899635,5038.318370283341,51098.79126991834,6000.0,6000.0,362.67560000000003,1012.8909000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-04-23,56023.4245718107,19771.637921810696,16015.026716666667,1971.433933333336,2838.330499999996,33166.498852663775,7275.963930291676,40442.46278295545,1200.0,1200.0,362.67560000000003,1012.8909000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-24,58664.0403,0.0,0.0,1008.709216666668,12582.643016666669,45597.60655912333,4002.504417908338,49600.11097703167,6000.0,6000.0,355.1700000000001,1445.5821000000005
formal_output,B1_WEEKDAY_MILP_R0,2025-04-24,54613.93122325103,19776.245473251023,16018.758833333331,1648.2746333333357,5414.6127166666665,32443.10279370819,6851.340534091674,39294.44332779986,1200.0,1200.0,355.1700000000001,1445.5821000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-25,33166.45866666666,0.0,0.0,774.1633666666673,31940.26453333333,23711.524159665,2863.49732686667,26575.02148653167,6000.0,6000.0,382.00109999999995,833.3822
formal_output,B1_WEEKDAY_MILP_R0,2025-04-25,24925.440034156378,12766.568600823046,10340.920566666664,1386.5802000000024,21886.0147,12023.609677302964,5606.987158608343,17630.596835911307,1200.0,1200.0,382.00109999999995,833.3822
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-26,32960.531716666665,0.0,0.0,1502.2859333333345,34392.62445,23472.177728296665,5753.61276314167,29225.790491438336,6000.0,6000.0,409.13729999999987,1813.052099999999
formal_output,B1_WEEKDAY_MILP_R0,2025-04-26,24716.02470761317,12748.208724279833,10326.049066666663,3790.4119833333334,26014.083833333338,11815.586931262409,15571.111733166668,27386.698664429077,1200.0,1200.0,409.13729999999987,1813.052099999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-27,57994.88898333332,0.0,0.0,2302.0556500000016,11723.473233333332,44657.00760023334,10307.800326933339,54964.80792716668,6000.0,6000.0,609.0500000000002,1516.3500000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-04-27,50870.39860308642,18643.03308641976,15100.856800000005,3951.0684333333447,2705.819350000006,30653.445294137466,15213.86859984172,45867.31389397918,1200.0,1200.0,609.0500000000002,1516.3500000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-28,60491.36653333333,0.0,0.0,2020.8623333333348,5890.261366666665,46812.597827915,8777.440549858338,55590.03837777334,6000.0,6000.0,521.2381999999998,2304.2625000000007
formal_output,B1_WEEKDAY_MILP_R0,2025-04-28,53826.47331563786,20020.456748971188,16216.569966666666,8674.049533333335,2074.668566666664,32435.538426549807,31254.19345185001,63689.73187839982,1200.0,1200.0,521.2381999999998,2304.2625000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-29,60764.21681666667,0.0,0.0,820.3482666666685,14151.35118333333,47209.19530691666,3804.7136194833406,51013.90892640001,6000.0,6000.0,407.1100000000001,2129.9768000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-04-29,60683.80659176955,19937.573991769554,16149.434933333332,820.3482666666682,10282.801899999999,35528.53928192827,3804.71361948334,39333.252901411615,1200.0,1200.0,407.1100000000001,2129.9768000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-30,58874.31721666666,0.0,0.0,1314.4348000000016,11931.897316666666,45246.94842299166,5046.295084516673,50293.243507508334,6000.0,6000.0,482.4200000000001,1685.3707999999997
formal_output,B1_WEEKDAY_MILP_R0,2025-04-30,51622.96128230452,17957.850082304525,14545.858566666666,4074.9605333333357,4029.0755999999983,31487.62481158833,14595.726682066674,46083.351493655005,1200.0,1200.0,482.4200000000001,1685.3707999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-01,57069.29586666667,0.0,0.0,5598.8413166666705,11656.758083333334,44032.19717101833,25602.749474283348,69634.94664530168,6000.0,6000.0,884.3667999999998,1492.2341999999999
formal_output,B1_WEEKDAY_MILP_R0,2025-05-01,51574.052278189294,18433.152078189294,14930.853183333333,6466.456983333335,3526.8312666666657,30867.091839680365,29640.004012533343,60507.09585221371,1200.0,1200.0,884.3667999999998,1492.2341999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-02,33579.20966666666,0.0,0.0,3538.361666666668,22827.251233333336,24205.03697202,15755.455375175003,39960.492347195,6000.0,6000.0,764.79,2153.745000000001
formal_output,B1_WEEKDAY_MILP_R0,2025-05-02,25392.131565020576,13050.466131687243,10570.877566666664,6936.831333333336,15559.054233333332,12431.187591977407,30501.97968205001,42933.167274027415,1200.0,1200.0,764.79,2153.745000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-03,34150.471099999995,0.0,0.0,2544.247500000001,27827.5468,24600.93579084333,11964.376274641672,36565.312065485006,6000.0,6000.0,845.8300000000004,1448.581900000001
formal_output,B1_WEEKDAY_MILP_R0,2025-05-03,25972.187508024686,13096.75302469136,10608.369950000002,2687.6551666666683,17304.2878,12818.983129533884,12564.682011041672,25383.665140575555,1200.0,1200.0,845.8300000000004,1448.581900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-04,59041.47586666666,0.0,0.0,3343.1722166666686,10649.980383333334,45653.73403993833,14855.76777268334,60509.501812621675,6000.0,6000.0,729.25,1042.8886999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-05-04,54684.061278395064,19364.296728395064,15685.08035,4587.334283333335,3857.5114833333323,32535.691501493624,18590.266812283342,51125.958313776966,1200.0,1200.0,729.25,1042.8886999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-05,56931.137749999994,0.0,0.0,6267.57276666667,8122.702816666667,43782.33748018666,28146.232351091676,71928.56983127834,6000.0,6000.0,733.0571999999993,1260.4329999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-05-05,52003.81362551439,17904.89329218107,14502.963566666665,8541.780133333334,2067.6563333333324,30971.015758089627,39067.889141341664,70038.90489943129,1200.0,1200.0,733.0571999999993,1260.4329999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-06,59544.49201666666,0.0,0.0,3995.4382833333366,10669.8477,46396.40159649667,16690.532826116683,63086.934422613354,6000.0,6000.0,900.6300000000001,1441.5
formal_output,B1_WEEKDAY_MILP_R0,2025-05-06,55607.76128133333,20479.787533333332,16588.627902,4227.56301666667,3074.082066666667,32803.8185734634,17761.444822533347,50565.26339599675,1200.0,1200.0,900.6300000000001,1441.5
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-07,59254.32768333333,0.0,0.0,4986.86276666667,9173.34465,46057.9104391,21996.590231708346,68054.50067080834,6000.0,6000.0,767.4899999999998,1099.5672000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-05-07,53463.09756604937,20670.129382716048,16742.804799999998,6936.326116666669,1404.2532999999994,31707.780605032218,29406.887995400008,61114.668600432226,1200.0,1200.0,767.4899999999998,1099.5672000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-08,62631.33573333333,0.0,0.0,1469.509166666668,8274.332099999998,49254.36144287833,6053.736873125006,55308.098316003336,6000.0,6000.0,809.6289999999999,1450.0681000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-05-08,58044.3282255144,19853.22829218107,16081.114916666664,4221.590983333335,2667.2930333333306,35775.61331229759,14853.432256125003,50629.04556842259,1200.0,1200.0,809.6289999999999,1450.0681000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-09,35456.536283333335,0.0,0.0,1328.8418333333339,28285.992416666668,25921.880702063332,5484.326327875002,31406.207029938334,6000.0,6000.0,624.9461000000001,1090.7933000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-05-09,27232.660885596706,12856.796152263383,10414.004883333339,1553.7139500000005,17844.197866666662,13959.636754828147,6402.516654283336,20362.15340911148,1200.0,1200.0,624.9461000000001,1090.7933000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-10,36110.56808333333,0.0,0.0,1129.5158666666673,25119.03845,26626.196174339995,4226.651455591669,30852.847629931664,6000.0,6000.0,483.3915000000002,1658.2555999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-05-10,27933.774337654315,13104.594320987651,10614.721400000002,3182.492849999999,16505.348766666666,14593.068509633882,12938.762169716663,27531.830679350547,1200.0,1200.0,483.3915000000002,1658.2555999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-11,63096.38609999999,0.0,0.0,1461.3692000000015,9073.676499999998,49621.44573358333,5777.502640750006,55398.94837433333,6000.0,6000.0,627.1700000000001,1245.2249999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-05-11,61969.10917242798,20136.666872427984,16310.700166666667,2257.8229333333347,4916.886599999997,37298.15090744043,8316.936532100004,45615.08743954044,1200.0,1200.0,627.1700000000001,1245.2249999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-12,61015.43963333333,0.0,0.0,1713.228433333335,10797.473066666664,47570.53879212499,6981.09574533334,54551.63453745833,6000.0,6000.0,536.21,1819.8726000000006
formal_output,B1_WEEKDAY_MILP_R0,2025-05-12,58942.42365171193,18890.900623045265,15301.629504666666,3281.3550500000024,6703.31258333333,35459.986919964475,11441.312013266674,46901.29893323115,1200.0,1200.0,536.21,1819.8726000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-05-13,59930.0821,0.0,0.0,2265.4821,9066.351699999997,46328.85894569,11081.101607433335,57409.96055312334,6000.0,6000.0,634.1500000000001,1203.7652999999991
