period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-09,60536.20233333333,21333.333333333332,17280.0,2287.6086166666682,3010.4957166666636,36835.430797258334,9479.62098798334,46315.051785241674,1200.0,1200.0,977.7800000000002,1324.5295000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-10,65739.96106666667,0.0,0.0,0.0,56396.34916666665,51815.278534478326,0.0,51815.278534478326,6000.0,6000.0,3736.6695000000004,1011.0020999999997
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-10,59978.34713868312,21367.239238683127,17307.463783333333,0.0,46574.95978333334,36920.82952236919,0.0,36920.82952236919,1200.0,1200.0,3736.6695000000004,1011.0020999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-11,38299.597266666664,0.0,0.0,1049.6199000000006,25242.903266666664,28241.90153523333,4233.654886291668,32475.556421524998,6000.0,6000.0,944.0500000000002,1637.699999999999
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-11,30602.84033497942,15631.103868312755,12661.194133333334,2097.604616666667,15624.221316666666,15791.870200273206,8828.844219841665,24620.71442011487,1200.0,1200.0,944.0500000000002,1637.699999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-12,38236.008833333326,0.0,0.0,27443.14816666667,7164.2005,28424.281248285,116974.035709575,145398.31695786,6000.0,6000.0,3677.87,924.0198
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-12,30576.623388683118,15827.795905349794,12820.514683333335,35473.172333333336,4527.558,15843.900601110843,150534.0613924,166377.96199351083,1200.0,1200.0,3677.87,924.0198
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-13,65673.27679999999,0.0,0.0,1465.3314166666687,10111.212816666663,51816.57380423833,6018.892782650008,57835.46658688834,6000.0,6000.0,404.8800000000001,1179.7997999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-13,62575.08977983538,21400.07261316872,17334.058816666664,1773.758216666669,3255.4387999999976,38102.15673171969,7438.870264316674,45541.026996036366,1200.0,1200.0,404.8800000000001,1179.7997999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-14,66004.8474,0.0,0.0,2704.0472000000022,7935.065499999998,52179.49159176333,10837.01301185834,63016.50460362167,6000.0,6000.0,493.2400000000007,926.7114999999994
