run_id,question_id,model_id,baseline_id,split,period,metric,value,unit,direction,sample_count,status,notes
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,month:2025-12,pv.daylight_MAE,212.23403094897472,kW,min,4464,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,month:2025-12,pv.daylight_RMSE,314.492249796496,kW,min,4464,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,month:2025-12,pv.daylight_sample_count,2097.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,month:2025-12,pv.ramp_MAE,39.25395280848184,kW/10min,min,4464,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,month:2025-12,pv.ramp_sample_count,4433.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.MAE,620.4157633592279,kW,min,8496,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.RMSE,1100.0841499292437,kW,min,8496,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.nMAE,0.1346246751695274,ratio,min,8496,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.bias,-0.8163102283427379,kW,min,8496,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.max_absolute_error,3993.3336,kW,min,8496,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.error_p50,173.57500000000005,kW,min,8496,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.error_p90,2431.23945,kW,min,8496,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.error_p95,2765.0264,kW,min,8496,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.error_p99,3428.8564999999967,kW,min,8496,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.sample_count,8496.0,count,descriptive,8496,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.valid_coverage,1.0,ratio,descriptive,8496,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.peak_threshold_p90,6590.1915,kW,descriptive,8496,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.peak_MAE,664.3305017463235,kW,min,8496,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.peak_max_absolute_error,3814.0400000000004,kW,min,8496,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,load.peak_sample_count,1088.0,count,descriptive,8496,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.all_day_MAE,115.06700880414313,kW,min,8496,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.all_day_RMSE,245.48453487144414,kW,min,8496,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.bias,-5.8108709745762726,kW,min,8496,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.max_absolute_error,1610.7750000000005,kW,min,8496,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.sample_count,8496.0,count,descriptive,8496,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.valid_coverage,1.0,ratio,descriptive,8496,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.daylight_MAE,236.53590842003388,kW,min,8496,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.daylight_RMSE,351.96435505787275,kW,min,8496,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.daylight_sample_count,4133.0,count,descriptive,8496,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.ramp_MAE,44.203017375844496,kW/10min,min,8496,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:winter_DJF,pv.ramp_sample_count,8437.0,count,descriptive,8496,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.MAE,634.5251412892511,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.RMSE,1119.7630669630403,kW,min,13248,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.nMAE,0.14476218509346295,ratio,min,13248,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.bias,0.45592860809179636,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.max_absolute_error,3973.1199999999994,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.error_p50,168.92924999999968,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.error_p90,2497.75444,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.error_p95,2770.7682849999997,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.error_p99,3439.5169400000004,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.sample_count,13248.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.valid_coverage,1.0,ratio,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.peak_threshold_p90,6590.1915,kW,descriptive,13248,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.peak_MAE,817.7521820375335,kW,min,13248,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.peak_max_absolute_error,3973.1199999999994,kW,min,13248,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,load.peak_sample_count,373.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.all_day_MAE,214.67213804347824,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.all_day_RMSE,420.2333525758285,kW,min,13248,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.bias,-6.47492601147343,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.max_absolute_error,2751.406500000001,kW,min,13248,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.sample_count,13248.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.valid_coverage,1.0,ratio,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.daylight_MAE,369.39463040654624,kW,min,13248,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.daylight_RMSE,551.2498919547343,kW,min,13248,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.daylight_sample_count,7699.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.ramp_MAE,75.42957491638795,kW/10min,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:spring_MAM,pv.ramp_sample_count,13156.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.MAE,695.6698244640701,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.RMSE,1157.6356786919725,kW,min,13248,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.nMAE,0.13738084516388369,ratio,min,13248,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.bias,-26.783443048007232,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.max_absolute_error,4589.6173,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.error_p50,241.03040000000055,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.error_p90,2476.05494,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.error_p95,2816.9458400000003,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.error_p99,3450.9720510000006,kW,min,13248,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.sample_count,13248.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.valid_coverage,1.0,ratio,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.peak_threshold_p90,6590.1915,kW,descriptive,13248,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.peak_MAE,743.4523315575161,kW,min,13248,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.peak_max_absolute_error,4589.6173,kW,min,13248,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,load.peak_sample_count,2947.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.all_day_MAE,229.89483770380434,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.all_day_RMSE,435.0743310263168,kW,min,13248,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.bias,-0.14926889341787625,kW,min,13248,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.max_absolute_error,3228.8724999999995,kW,min,13248,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.sample_count,13248.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.valid_coverage,1.0,ratio,descriptive,13248,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.daylight_MAE,370.64820747231346,kW,min,13248,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.daylight_RMSE,552.4359813569585,kW,min,13248,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.daylight_sample_count,8217.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.ramp_MAE,87.59655086652477,kW/10min,min,13248,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:summer_JJA,pv.ramp_sample_count,13156.0,count,descriptive,13248,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.MAE,644.5621379273505,kW,min,13104,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.RMSE,1128.2864653708107,kW,min,13104,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.nMAE,0.14628454455170636,ratio,min,13104,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.bias,7.150315354090361,kW,min,13104,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.max_absolute_error,3908.4499999999994,kW,min,13104,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.error_p50,172.85399999999981,kW,min,13104,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.error_p90,2499.0659800000003,kW,min,13104,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.error_p95,2780.52475,kW,min,13104,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.error_p99,3449.5005,kW,min,13104,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.sample_count,13104.0,count,descriptive,13104,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.valid_coverage,1.0,ratio,descriptive,13104,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.peak_threshold_p90,6590.1915,kW,descriptive,13104,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.peak_MAE,770.8639064676619,kW,min,13104,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.peak_max_absolute_error,3871.45,kW,min,13104,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,load.peak_sample_count,402.0,count,descriptive,13104,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.all_day_MAE,156.22651518620268,kW,min,13104,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.all_day_RMSE,328.0910817737591,kW,min,13104,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.bias,13.257660454822954,kW,min,13104,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.max_absolute_error,2542.174500000001,kW,min,13104,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.sample_count,13104.0,count,descriptive,13104,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.valid_coverage,1.0,ratio,descriptive,13104,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.daylight_MAE,299.68217004830916,kW,min,13104,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.daylight_RMSE,454.4165895485209,kW,min,13104,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.daylight_sample_count,6831.0,count,descriptive,13104,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.ramp_MAE,55.796648843464226,kW/10min,min,13104,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
baseline,Q2,recent_completed_same_clock-v1.0,B1_RECENT_SAME_CLOCK_MILP_R0,formal_output,season:autumn_SON,pv.ramp_sample_count,13013.0,count,descriptive,13104,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
