hypothesis,issue_hour,period,month,n,MAE_kw,RMSE_kw,bias_kw
H0_hour_start,6,ALL,04,720,720.019331388889,1066.6205955131506,1.2349472222222004
H0_hour_start,6,ALL,05,744,732.8025309139787,1063.5020331676028,-56.46753279569893
H0_hour_start,6,ALL,06,720,615.3776277777778,891.4403070141587,-2.2828430555555594
H0_hour_start,6,ALL,07,744,704.3788215053763,1008.7476664298939,-6.720812096774196
H0_hour_start,6,ALL,08,744,791.0056010752688,1153.3056750638666,-7.59675322580645
H0_hour_start,6,ALL,09,720,747.1519074999999,1138.7956869116895,-13.91088166666667
H0_hour_start,6,ALL,10,744,724.1387379032259,1132.6177979894594,20.08694569892472
H0_hour_start,6,ALL,11,720,588.4407234722222,975.5031494768485,-21.833388749999994
H0_hour_start,6,ALL,12,744,508.741745967742,859.3211414117254,-5.355891397849476
H0_hour_start,6,ALL,ALL,8754,661.6546452364634,1019.4269534766477,-7.470526228010055
H0_hour_start,6,afternoon_14_18,01,124,1428.7547741935484,1497.79613791339,-1428.7547741935484
H0_hour_start,6,afternoon_14_18,02,112,1573.653899107143,1653.504111750812,-1571.5589080357142
H0_hour_start,6,afternoon_14_18,03,124,1496.6349967741935,1610.1836700809745,-1486.0449403225807
H0_hour_start,6,afternoon_14_18,04,120,1458.7618875,1580.6151702933666,-1458.669989166667
H0_hour_start,6,afternoon_14_18,05,124,1451.7646854838706,1580.8976149879816,-1442.0295387096771
H0_hour_start,6,afternoon_14_18,06,120,1117.1255975,1250.7128727526854,-1062.5633425
H0_hour_start,6,afternoon_14_18,07,124,1349.3097048387096,1459.830170793404,-1310.0744241935486
H0_hour_start,6,afternoon_14_18,08,124,1570.9773024193548,1720.2809124301707,-1555.4292572580646
H0_hour_start,6,afternoon_14_18,09,120,1649.2514775000002,1751.1026671987936,-1646.6940341666668
H0_hour_start,6,afternoon_14_18,10,124,1718.1430153225808,1820.989241944462,-1712.7478540322581
H0_hour_start,6,afternoon_14_18,11,120,1621.7450258333336,1700.586237160807,-1618.9042191666667
H0_hour_start,6,afternoon_14_18,12,124,1383.7884032258064,1450.2532756872713,-1383.7884032258064
H0_hour_start,6,afternoon_14_18,ALL,1460,1484.5188717123287,1596.554040429439,-1472.585046369863
