template_date,period,status,solver_name,solver_version,termination_condition,mip_gap,runtime_seconds
2025-10-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.8002495650962094e-16,0.020184900000003836
2025-10-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020443100000193226
2025-10-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.026314000000184024
2025-10-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02084530000001905
2025-10-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019344100000125763
2025-10-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0176315000003342
2025-10-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01985930000000735
2025-10-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021247300000140967
2025-10-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019933300000047893
2025-10-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03128599999990911
2025-10-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020606000000043423
2025-10-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017488499999672058
2025-10-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019335399999818037
2025-10-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01964910000015152
2025-10-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019037000000025728
2025-10-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021597599999950035
2025-10-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01912319999973988
2025-10-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019880100000136736
2025-10-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019349199999851407
2025-10-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01707559999977093
2025-10-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01868560000002617
2025-10-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01877120000017385
2025-10-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03283740000006219
2025-10-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018895799999882
2025-10-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018007000000125117
2025-10-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.029203600000073493
2025-10-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02036950000001525
2025-10-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01939379999976154
2025-10-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018909899999925983
2025-10-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023322099999859347
2025-11-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.027368399999886606
2025-11-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017872800000077405
2025-11-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01749680000011722
2025-11-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02425009999979011
2025-11-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0183710000001156
2025-11-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01814939999985654
2025-11-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04358809999985169
2025-11-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03785080000034213
2025-11-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020474799999647075
2025-11-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018437799999901472
2025-11-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02349529999992228
2025-11-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028979700000036246
2025-11-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019126600000163307
2025-11-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028183200000057695
2025-11-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04068609999967521
2025-11-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024805100000321545
2025-11-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021527200000036828
2025-11-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01725689999966562
2025-11-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022655000000213477
2025-11-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02726729999994859
2025-11-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03753240000014557
2025-11-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031134900000324706
2025-11-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.016911700000036944
2025-11-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.026095899999745598
2025-11-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02297870000029434
2025-11-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03027559999964069
2025-11-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012077100000169594
2025-11-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03298320000021704
2025-11-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.029036899999937305
2025-11-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011815200000000914
2025-12-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01629300000013245
2025-12-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01976749999994354
2025-12-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.239332827751972e-16,0.024943399999756366
2025-12-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024953699999969103
2025-12-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01972319999958927
2025-12-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02183370000011564
2025-12-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.2023597142494284e-16,0.02294050000000425
2025-12-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01355650000004971
2025-12-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013663799999903858
2025-12-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.262739417112949e-16,0.014685600000120758
2025-12-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.014147000000320986
2025-12-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019496500000059314
2025-12-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019274200000381825
2025-12-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013019399999848247
2025-12-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011635599999863189
2025-12-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.015313999999762018
2025-12-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012892400000055204
2025-12-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012199300000247604
2025-12-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01992229999996198
2025-12-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019934700000248995
2025-12-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011705500000061875
2025-12-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.2335826738250465e-16,0.022913599999810685
2025-12-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013075700000172219
2025-12-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011782500000208529
2025-12-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.2429794336531064e-16,0.013876900000013848
2025-12-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019439199999851553
2025-12-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019398999999793887
2025-12-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02311539999982415
2025-12-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02344570000013846
2025-12-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01202130000001489
2025-12-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.1624503292975204e-16,0.014534399999774905
